郵遞區號,電腦局號,郵務局號,局名,電腦局名,縣市,鄉鎮市區,地址,完整地址,緯度,經度
20043,001117-2,200017,基隆光二路郵局,基隆17支,基隆市,仁愛區,光二路1號,基隆市仁愛區光二路1號,25.127372,121.737208
20447,001118-6,200018,基隆樂利郵局,基隆18支,基隆市,安樂區,樂利三街261號,基隆市安樂區樂利三街261號,25.126704,121.715858
20045,001119-0,200019,基隆南榮路郵局,基隆19支,基隆市,仁愛區,南榮路20號,基隆市仁愛區南榮路20號,25.125719,121.742639
20545,001120-1,200020,基隆碇內郵局,基隆20支,基隆市,暖暖區,源遠路341號,基隆市暖暖區源遠路341號,25.099545,121.758228
20448,001121-5,200021,基隆安樂路郵局,基隆21支,基隆市,安樂區,安樂路二段132號,基隆市安樂區安樂路二段132號,25.121475,121.72397
20348,001122-9,200022,基隆復興路郵局,基隆22支,基隆市,中山區,復興路38號,基隆市中山區復興路38號,25.14179,121.726819
20649,001124-6,200024,基隆百福郵局,基隆24支,基隆市,七堵區,百五街93號,基隆市七堵區百五街93號,25.084234,121.698014
20242,001125-0,200025,基隆三沙灣郵局,基隆25支,基隆市,中正區,中船路112巷28號,基隆市中正區中船路112巷28號,25.138374,121.752199
20445,001126-3,200026,基隆大武崙郵局,基隆26支,基隆市,安樂區,基金一路131-24號,基隆市安樂區基金一路131-24號,25.140219,121.711878
22843,001128-1,200028,貢寮郵局,基隆28支,新北市,貢寮區,貢寮街50號,新北市貢寮區貢寮街50號,25.019582,121.908842
22844,001129-4,200029,貢寮澳底郵局,基隆29支,新北市,貢寮區,仁和路230號,新北市貢寮區仁和路230號,25.053709,121.924054
20745,001130-6,200030,萬里郵局,基隆30支,新北市,萬里區,瑪鋉路48號,新北市萬里區瑪鋉路48號,25.177627,121.689595
20544,001131-0,200031,基隆暖暖郵局,基隆31支,基隆市,暖暖區,暖暖街190號,基隆市暖暖區暖暖街190號,25.099258,121.7356
20845,001132-3,200032,金山郵局,基隆32支,新北市,金山區,中山路97號,新北市金山區中山路97號,25.218944,121.639875
22744,001133-7,200033,雙溪郵局,基隆33支,新北市,雙溪區,太平路81號,新北市雙溪區太平路81號,25.036275,121.865347
22441,001134-1,200034,瑞芳郵局,基隆34支,新北市,瑞芳區,中正路13號,新北市瑞芳區中正路13號,25.10706,121.808108
22448,001135-4,200035,瑞芳九份郵局,基隆35支,新北市,瑞芳區,基山街126號,新北市瑞芳區基山街126號,25.108383,121.84386
22445,001136-8,200036,瑞芳四腳亭郵局,基隆36支,新北市,瑞芳區,大埔路132-1號,新北市瑞芳區大埔路132-1號,25.100695,121.761797
22450,001137-1,200037,瑞芳金瓜石郵局,基隆37支,新北市,瑞芳區,金光路51-1號,新北市瑞芳區金光路51-1號,25.108004,121.857654
20251,001138-5,200038,基隆新豐街郵局,基隆38支,基隆市,中正區,新豐街482號2樓,基隆市中正區新豐街482號2樓,25.135488,121.785179
22173,001139-9,200039,汐止郵局,基隆39支,新北市,汐止區,大同路三段168號,新北市汐止區大同路三段168號,25.075533,121.673632
22146,001141-4,200041,汐止樟樹灣郵局,基隆41支,新北市,汐止區,大同路一段322號,新北市汐止區大同路一段322號,25.058734,121.637542
22157,001142-8,200042,汐止社后郵局,基隆42支,新北市,汐止區,康寧街426號,新北市汐止區康寧街426號,25.068028,121.630769
22167,001143-1,200043,汐止龍安郵局,基隆43支,新北市,汐止區,龍安路42號,新北市汐止區龍安路42號,25.063701,121.654254
22147,001144-5,200044,汐止厚德郵局,基隆44支,新北市,汐止區,樟樹一路224號,新北市汐止區樟樹一路224號,25.06651,121.642481
22176,001145-9,200045,汐止翠柏郵局,基隆45支,新北市,汐止區,永春一路5號,新北市汐止區永春一路5號,25.112449,121.602575
22165,001146-2,200046,汐止南昌郵局,基隆46支,新北市,汐止區,新昌路72號,新北市汐止區新昌路72號,25.068879,121.663611
22174,001147-6,200047,汐止建成路郵局,基隆47支,新北市,汐止區,建成路58號,新北市汐止區建成路58號,25.073096,121.663698
40001,002100-9,400000,臺中民權路郵局,臺中901支,臺中市,中區,民權路86號,臺中市中區民權路86號,24.139121,120.678871
40250,002101-2,400001,臺中臺中路郵局,臺中1支,臺中市,南區,台中路100號,臺中市南區台中路100號,24.133263,120.683371
40355,002102-6,400002,臺中中正路郵局,臺中2支,臺中市,西區,臺灣大道一段701號,臺中市西區臺灣大道一段701號,24.147166,120.673956
41449,002103-0,400003,烏日郵局,臺中3支,臺中市,烏日區,光日路123號,臺中市烏日區光日路123號,24.105422,120.624623
40704,002105-7,400005,東海大學郵局,臺中5支,臺中市,西屯區,臺灣大道四段1727號(東海大學內),臺中市西屯區臺灣大道四段1727號(東海大學內),24.180446,120.598531
41346,002106-1,400006,霧峰民生路郵局,臺中6支,臺中市,霧峰區,民生路93號,臺中市霧峰區民生路93號,24.065795,120.700242
41341,002108-8,400008,霧峰郵局,臺中8支,臺中市,霧峰區,中正路806號,臺中市霧峰區中正路806號,24.061762,120.698481
42879,002109-1,400009,大雅清泉崗郵局,臺中9支,臺中市,大雅區,忠義里仁愛路100號,臺中市大雅區忠義里仁愛路100號,24.234471,120.620885
41145,002110-3,400010,太平長億郵局,臺中10支,臺中市,太平區,長億一街53、55號,臺中市太平區長億一街53、55號,24.120029,120.719867
41281,002111-7,400011,大里仁化郵局,臺中11支,臺中市,大里區,至善路30號,臺中市大里區至善路30號,24.093309,120.703284
41170,002113-4,400013,太平坪林郵局,臺中13支,臺中市,太平區,中山路一段325、327號,臺中市太平區中山路一段325、327號,24.145078,120.734194
41148,002114-8,400014,太平竹仔坑郵局,臺中14支,臺中市,太平區,光興路517、519號,臺中市太平區光興路517、519號,24.105224,120.728977
40445,002115-1,400015,臺中育才郵局,臺中15支,臺中市,北區,三民路三段140號,臺中市北區三民路三段140號,24.151136,120.684779
40342,002116-5,400016,臺中法院郵局,臺中16支,臺中市,西區,自由路一段91號(臺中地方法院內),臺中市西區自由路一段91號(臺中地方法院內),24.134757,120.67639
40249,002117-9,400017,臺中國光路郵局,臺中17支,臺中市,南區,國光路297號,臺中市南區國光路297號,24.122583,120.679448
40046,002118-2,400018,臺中公園路郵局,臺中18支,臺中市,中區,公園路4號,臺中市中區公園路4號,24.142064,120.684842
40863,002119-6,400019,臺中南屯路郵局,臺中19支,臺中市,南屯區,南屯路二段405號,臺中市南屯區南屯路二段405號,24.138258,120.643508
40252,002120-8,400020,臺中福平里郵局,臺中20支,臺中市,南區,復興路二段169號,臺中市南區復興路二段169號,24.127301,120.665832
41270,002121-1,400021,大里郵局,臺中21支,臺中市,大里區,中興路二段212號,臺中市大里區中興路二段212號,24.10303,120.68878
42853,002122-5,400022,大雅郵局,臺中22支,臺中市,大雅區,中清東路177號,臺中市大雅區中清東路177號,24.223412,120.647701
40142,002123-9,400023,臺中力行路郵局,臺中23支,臺中市,東區,力行路52巷5號,臺中市東區力行路52巷5號,24.15136,120.695706
40153,002124-2,400024,臺中旱溪郵局,臺中24支,臺中市,東區,一心街403號,臺中市東區一心街403號,24.140707,120.702229
40744,002125-6,400025,臺中逢甲郵局,臺中25支,臺中市,西屯區,河南路二段268號,臺中市西屯區河南路二段268號,24.175273,120.649133
40455,002126-0,400026,臺中雙十路郵局,臺中26支,臺中市,北區,雙十路二段119號,臺中市北區雙十路二段119號,24.157146,120.690389
40677,002127-3,400027,臺中水湳郵局,臺中27支,臺中市,北屯區,四平路1號,臺中市北屯區四平路1號,24.177527,120.669698
41270,002128-7,400028,大里內新郵局,臺中28支,臺中市,大里區,中興路二段520號,臺中市大里區中興路二段520號,24.112363,120.68997
40851,002129-1,400029,臺中嶺東郵局,臺中29支,臺中市,南屯區,建功路50號,臺中市南屯區建功路50號,24.135821,120.610482
40760,002130-2,400030,臺中西屯郵局,臺中30支,臺中市,西屯區,黎明路三段130號,臺中市西屯區黎明路三段130號,24.176707,120.637655
40458,002131-6,400031,臺中五權路郵局,臺中31支,臺中市,北區,五權路311、313號,臺中市北區五權路311、313號,24.151951,120.678628
41271,002132-0,400032,大里草湖郵局,臺中32支,臺中市,大里區,中興路一段298-3號,臺中市大里區中興路一段298-3號,24.089057,120.695072
40150,002133-3,400033,臺中大智郵局,臺中33支,臺中市,東區,建成路676、678號,臺中市東區建成路676、678號,24.131643,120.689759
41167,002134-7,400034,太平郵局,臺中34支,臺中市,太平區,中興東路25號,臺中市太平區中興東路25號,24.129984,120.719692
40646,002135-1,400035,臺中北屯郵局,臺中35支,臺中市,北屯區,進化北路37-1號,臺中市北屯區進化北路37-1號,24.162781,120.691116
40878,002136-4,400036,臺中東興路郵局,臺中36支,臺中市,南屯區,東興路二段186號,臺中市南屯區東興路二段186號,24.141374,120.653165
40441,002137-8,400037,臺中漢口路郵局,臺中37支,臺中市,北區,漢口路三段189號,臺中市北區漢口路三段189號,24.166978,120.671302
40256,002138-1,400038,臺中樹仔腳郵局,臺中38支,臺中市,南區,復興路一段236號,臺中市南區復興路一段236號,24.114469,120.654717
40680,002139-5,400039,臺中四張犁郵局,臺中39支,臺中市,北屯區,豐樂路二段162號,臺中市北屯區豐樂路二段162號,24.194794,120.679833
40360,002140-7,400040,臺中公益路郵局,臺中40支,臺中市,西區,公益路193號,臺中市西區公益路193號,24.15076,120.660769
40645,002141-1,400041,臺中大坑口郵局,臺中41支,臺中市,北屯區,東山路一段38-1號,臺中市北屯區東山路一段38-1號,24.170122,120.699346
40141,002142-4,400042,臺中進化路郵局,臺中42支,臺中市,東區,進化路184、186號,臺中市東區進化路184、186號,24.146847,120.694551
41171,002143-8,400043,太平宜欣郵局,臺中43支,臺中市,太平區,中山路四段27號,臺中市太平區中山路四段27號,24.149767,120.712558
40746,002144-1,400044,臺中何厝郵局,臺中44支,臺中市,西屯區,青海路一段83號,臺中市西屯區青海路一段83號,24.16464,120.654197
40255,002145-5,400045,臺中南和路郵局,臺中45支,臺中市,南區,南和路42、44號,臺中市南區南和路42、44號,24.116148,120.668968
40755,002146-9,400046,臺中工業區郵局,臺中46支,臺中市,西屯區,工業區六路10號,臺中市西屯區工業區六路10號,24.16955,120.606564
40844,002147-2,400047,臺中黎明郵局,臺中47支,臺中市,南屯區,博愛街80巷49號,臺中市南屯區博愛街80巷49號,24.153499,120.633097
40678,002149-0,400049,臺中中清路郵局,臺中49支,臺中市,北屯區,中清路二段830號,臺中市北屯區中清路二段830號,24.186736,120.66362
40344,002150-1,400050,臺中大全街郵局,臺中50支,臺中市,西區,大全街42、44、46號,臺中市西區大全街42、44、46號,24.136201,120.671105
40705,002152-9,400052,臺中榮總郵局,臺中52支,臺中市,西屯區,臺灣大道四段1650號(台中榮總內),臺中市西屯區臺灣大道四段1650號(台中榮總內),24.183986,120.604831
40461,002153-2,400053,臺中淡溝郵局,臺中53支,臺中市,北區,民權路365號,臺中市北區民權路365號,24.157051,120.670349
40644,002154-6,400054,臺中軍功郵局,臺中54支,臺中市,北屯區,環中東路二段253號，255號,臺中市北屯區環中東路二段253號，255號,24.175633,120.721148
40459,002155-0,400055,臺中健行路郵局,臺中55支,臺中市,北區,健行路190號,臺中市北區健行路190號,24.159201,120.685963
41261,002157-7,400057,大里永隆郵局,臺中57支,臺中市,大里區,永隆一街82號,臺中市大里區永隆一街82號,24.105263,120.678688
41474,002159-4,400059,烏日明道郵局,臺中59支,臺中市,烏日區,仁德村信義街100號,臺中市烏日區仁德村信義街100號,24.105478,120.640481
41143,002160-6,400060,太平永豐路郵局,臺中60支,臺中市,太平區,永豐路338號,臺中市太平區永豐路338號,24.113913,120.703534
40763,002161-0,400061,臺中永安郵局,臺中61支,臺中市,西屯區,永安里西屯路三段166-80號,臺中市西屯區永安里西屯路三段166-80號,24.190566,120.612233
40666,002163-7,400063,臺中文心路郵局,臺中63支,臺中市,北屯區,文心路四段752號,臺中市北屯區文心路四段752號,24.171626,120.688528
40358,002165-4,400065,臺中英才郵局,臺中65支,臺中市,西區,民生路200號,臺中市西區民生路200號,24.144677,120.665568
40675,002166-8,400066,臺中松竹郵局,臺中66支,臺中市,北屯區,松竹北路110號,臺中市北屯區松竹北路110號,24.185402,120.699294
40759,002167-1,400067,臺中大隆路郵局,臺中67支,臺中市,西屯區,大隆路60、62號,臺中市西屯區大隆路60、62號,24.156464,120.652786
41466,002168-5,400068,烏日溪壩郵局,臺中68支,臺中市,烏日區,溪南路2段372號,臺中市烏日區溪南路2段372號,24.06135,120.643324
40764,002169-9,400069,臺中福安郵局,臺中69支,臺中市,西屯區,福順路318號,臺中市西屯區福順路318號,24.183423,120.618611
40867,002170-1,400070,臺中向上郵局,臺中70支,臺中市,南屯區,向上路二段199號,臺中市南屯區向上路二段199號,24.146617,120.641333
42850,002171-4,400071,大雅馬岡厝郵局,臺中71支,臺中市,大雅區,西寶里昌平路四段82號,臺中市大雅區西寶里昌平路四段82號,24.217484,120.668123
42056,014100-9,420000,豐原郵局,臺中72支,臺中市,豐原區,中正路298號,臺中市豐原區中正路298號,24.251509,120.715018
42955,014101-2,420001,神岡郵局,臺中73支,臺中市,神岡區,神岡路4號,臺中市神岡區神岡路4號,24.258162,120.662473
42261,014102-6,420002,石岡郵局,臺中74支,臺中市,石岡區,石岡街86號,臺中市石岡區石岡街86號,24.276175,120.775203
42047,014103-0,420003,豐原中山路郵局,臺中75支,臺中市,豐原區,大明路12號,臺中市豐原區大明路12號,24.23967,120.710812
42060,014104-3,420004,豐原三民路郵局,臺中76支,臺中市,豐原區,三民路108號,臺中市豐原區三民路108號,24.253711,120.720005
43343,014105-7,420005,沙鹿北勢郵局,臺中77支,臺中市,沙鹿區,東晉路253號,臺中市沙鹿區東晉路253號,24.223036,120.570295
